benchmark,task_column,task_id,task_predictability_proxy_max_abs_peer_spearman,task_unpredictability_score,observed_count,difficulty_tier,task_score,observed_mean,observed_std
lawbench,lawbench/lawbench-3-2-16-zero-shot,lawbench-3-2-16-zero-shot,0.928095865425105,0.07190413457489497,16,hard,0.276382625,0.276382625,0.1190006975325538
aider-polyglot,aider-polyglot/polyglot_rust_decimal,polyglot_rust_decimal,0.9280980622581353,0.07190193774186471,16,easy,0.75,0.75,0.3227486767337319
featurebench-modal,featurebench-modal/sympy__sympy.c1097516.test_smtlib.69d52b90.lv1,sympy__sympy.c1097516.test_smtlib.69d52b90.lv1,0.9282512851654993,0.07174871483450074,16,hard,0.1875,0.1875,0.3111080555405951
featurebench-modal,featurebench-modal/pandas-dev__pandas.82fa2715.test_list_accessor.7ab0b2ea.lv1,pandas-dev__pandas.82fa2715.test_list_accessor.7ab0b2ea.lv1,0.9282512851654993,0.07174871483450074,16,hard,0.1875,0.1875,0.3111080555405951
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-isomorphic-strings-hard0292e21f-seed45-0,reasoning-gym-algorithmic-isomorphic-strings-hard0292e21f-seed45-0,0.9282512851654995,0.07174871483450052,16,easy,0.8125,0.8125,0.3111080555405951
aider-polyglot,aider-polyglot/polyglot_python_pig-latin,polyglot_python_pig-latin,0.9283767672982629,0.0716232327017371,16,easy,0.8125,0.8125,0.3111080555405951
aider-polyglot,aider-polyglot/polyglot_rust_acronym,polyglot_rust_acronym,0.9283767672982629,0.0716232327017371,16,easy,0.9166666875,0.9166666875,0.1863390074419869
pixiu,pixiu/pixiu-german-german000012,pixiu-german-german000012,0.9284012574802002,0.07159874251979981,16,medium,0.6874999374999999,0.6874999374999999,0.41614556059651
dacode,dacode/dacode-di-text-022,dacode-di-text-022,0.9284380675595985,0.07156193244040154,16,medium,0.6875,0.6875,0.4325112554733403
dacode,dacode/dacode-ml-binary-004,dacode-ml-binary-004,0.9284380675595985,0.07156193244040154,16,easy,0.726862125,0.726862125,0.3792508249031693
swe-lancer,swe-lancer/17166-manager-0,17166-manager-0,0.9284767084939314,0.07152329150606862,16,easy,0.895833375,0.895833375,0.1943203835380101
simpleqa,simpleqa/simpleqa-4003,simpleqa-4003,0.9284767084939314,0.07152329150606862,16,easy,0.895833375,0.895833375,0.1943203835380101
swe-lancer,swe-lancer/25901-manager-0,25901-manager-0,0.9284767084939314,0.07152329150606862,16,easy,0.833333375,0.833333375,0.288675134594858
replicationbench,replicationbench/astm3__spectra_classification_accuracy_limited_data_10_percent,astm3__spectra_classification_accuracy_limited_data_10_percent,0.9284767084939316,0.0715232915060684,16,hard,0.104166625,0.104166625,0.1943203835380101
omnimath,omnimath/omnimath_683,omnimath_683,0.9285876497691158,0.07141235023088421,16,medium,0.645833375,0.645833375,0.4161455261784744
labbench,labbench/figqa-0096,figqa-0096,0.9287901897637111,0.07120981023628892,16,hard,0.2916665625,0.2916665625,0.3703414223351826
replicationbench,replicationbench/gw_nsbh__spin_constraint,gw_nsbh__spin_constraint,0.9287901897637112,0.0712098102362888,16,hard,0.2916665625,0.2916665625,0.3703414223351826
research-code-bench,research-code-bench/semanticist_initialize_sequence,semanticist_initialize_sequence,0.9290512471001072,0.07094875289989278,16,hard,0.25,0.25,0.3996526443189448
research-code-bench,research-code-bench/fractalgen_sample_image,fractalgen_sample_image,0.9290512471001072,0.07094875289989278,16,medium,0.354166625,0.354166625,0.4161455261784744
lawbench,lawbench/lawbench-3-6-10-one-shot,lawbench-3-6-10-one-shot,0.9291098504784249,0.07089014952157513,16,medium,0.5697916875000001,0.5697916875000001,0.2174040342449165
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-lcm-hard0292e21f-seed45-2,reasoning-gym-arithmetic-lcm-hard0292e21f-seed45-2,0.9291292290901423,0.07087077090985772,16,saturated,0.95684525,0.95684525,0.109826958984634
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-caesar-cipher-easy00cea0a5-seed45-1,reasoning-gym-algorithmic-caesar-cipher-easy00cea0a5-seed45-1,0.9291292290901423,0.07087077090985772,16,easy,0.8813655625,0.8813655625,0.2243393370710899
gaia,gaia/935e2cff-ae78-4218-b3f5-115589b19dae,935e2cff-ae78-4218-b3f5-115589b19dae,0.9291366584819052,0.07086334151809481,16,easy,0.7708333125,0.7708333125,0.3673998788880649
research-code-bench,research-code-bench/eomt_generate_masks,eomt_generate_masks,0.9291628461371954,0.07083715386280465,16,hard,0.2083333125,0.2083333125,0.351089586244686
lawbench,lawbench/lawbench-2-10-15-zero-shot,lawbench-2-10-15-zero-shot,0.9291960289963589,0.07080397100364111,16,medium,0.6887776875,0.6887776875,0.20913760211931
reasoning-gym,reasoning-gym/reasoning-gym-games-futoshiki-easy00cea0a5-seed45-1,reasoning-gym-games-futoshiki-easy00cea0a5-seed45-1,0.9292131812693873,0.07078681873061266,16,saturated,0.961458375,0.961458375,0.0904691135332074
lawbench,lawbench/lawbench-2-4-16-one-shot,lawbench-2-4-16-one-shot,0.9293430589978801,0.07065694100211994,16,medium,0.6114583125,0.6114583125,0.1207209166366369
gaia,gaia/17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,0.929360093109181,0.070639906890819,16,medium,0.6875000625000001,0.6875000625000001,0.4161455042760688
simpleqa,simpleqa/simpleqa-4120,simpleqa-4120,0.92936677995196,0.07063322004803996,16,easy,0.854166625,0.854166625,0.2626984468137552
gaia2,gaia2/gaia2-cli/0787_d2ljdpgaj90leipexeolvajdowbmoxxk,gaia2-cli/0787_d2ljdpgaj90leipexeolvajdowbmoxxk,0.9294001696008644,0.07059983039913564,16,hard,0.21794875,0.21794875,0.2673930872637464
gaia2,gaia2/gaia2-cli/0227_brbdzkwlyirxhpmod1axs4c10h06r7al,gaia2-cli/0227_brbdzkwlyirxhpmod1axs4c10h06r7al,0.9294001696008644,0.07059983039913564,16,medium,0.4374999374999999,0.4374999374999999,0.3858387857336709
reasoning-gym,reasoning-gym/reasoning-gym-cognition-modulo-grid-hard0292e21f-seed45-0,reasoning-gym-cognition-modulo-grid-hard0292e21f-seed45-0,0.9294488967545983,0.0705511032454017,16,medium,0.6021814375,0.6021814375,0.4101126108634628
reasoning-gym,reasoning-gym/reasoning-gym-algebra-polynomial-multiplication-easy00cea0a5-seed45-0,reasoning-gym-algebra-polynomial-multiplication-easy00cea0a5-seed45-0,0.9294488967545983,0.0705511032454017,16,easy,0.7083333125,0.7083333125,0.4061164673704636
gaia,gaia/a0068077-79f4-461a-adfe-75c1a4148545,a0068077-79f4-461a-adfe-75c1a4148545,0.9294602473896467,0.07053975261035328,16,easy,0.770833375,0.770833375,0.385838721614659
algotune,algotune/algotune-fft-real-scipy-fftpack,algotune-fft-real-scipy-fftpack,0.929522495589762,0.07047750441023803,16,hard,0.2039080625,0.2039080625,0.1915748035371786
algotune,algotune/algotune-dct-type-i-scipy-fftpack,algotune-dct-type-i-scipy-fftpack,0.929522495589762,0.07047750441023803,16,medium,0.3909126874999999,0.3909126874999999,0.3451969233098548
financeagent_terminal,financeagent_terminal/financeagent-27,financeagent-27,0.9295801131525723,0.07041988684742773,16,medium,0.5624999374999999,0.5624999374999999,0.4521361653077351
pixiu,pixiu/pixiu-travel-travel000006,pixiu-travel-travel000006,0.9297832394277739,0.07021676057222614,16,medium,0.6458333125,0.6458333125,0.4325112705259423
pixiu,pixiu/pixiu-travel-travel000011,pixiu-travel-travel000011,0.9297832394277739,0.07021676057222614,16,medium,0.604166625,0.604166625,0.4284784550690494
aider-polyglot,aider-polyglot/polyglot_rust_scale-generator,polyglot_rust_scale-generator,0.9297863900150656,0.07021360998493442,16,hard,0.27083325,0.27083325,0.3767320970088526
aa-lcr,aa-lcr/aa-lcr/aa-lcr-19,aa-lcr/aa-lcr-19,0.9297863900150661,0.07021360998493387,16,easy,0.72916675,0.72916675,0.3767320970088526
labbench,labbench/figqa-0049,figqa-0049,0.9299733550781799,0.07002664492182009,16,medium,0.3541666875,0.3541666875,0.3991093023760406
labbench,labbench/figqa-0013,figqa-0013,0.9299733550781799,0.07002664492182009,16,medium,0.3541666875,0.3541666875,0.3991093023760406
medagentbench,medagentbench/task2_5,task2_5,0.9301109140715563,0.06988908592844367,16,easy,0.7499999374999999,0.7499999374999999,0.3435922314718547
spreadsheetbench,spreadsheetbench/353-29,353-29,0.9301469058130876,0.06985309418691243,16,easy,0.895833375,0.895833375,0.1943203835380101
spreadsheetbench,spreadsheetbench/54667,54667,0.9301469058130876,0.06985309418691243,16,easy,0.7708333125,0.7708333125,0.3673998788880649
simpleqa,simpleqa/simpleqa-1417,simpleqa-1417,0.9301470492033176,0.06985295079668241,16,easy,0.7708333125,0.7708333125,0.3673998788880649
aider-polyglot,aider-polyglot/polyglot_cpp_space-age,polyglot_cpp_space-age,0.930174662844224,0.06982533715577599,16,medium,0.541666625,0.541666625,0.4389856086289838
aider-polyglot,aider-polyglot/polyglot_javascript_alphametics,polyglot_javascript_alphametics,0.930174662844224,0.06982533715577599,16,medium,0.5833333125,0.5833333125,0.4166667125000386
lawbench,lawbench/lawbench-3-6-6-zero-shot,lawbench-3-6-6-zero-shot,0.930256987682506,0.06974301231749402,16,medium,0.630208375,0.630208375,0.1821189264889412
widesearch,widesearch/widesearch/widesearch-ws-zh-070,widesearch/widesearch-ws-zh-070,0.9302935898622198,0.06970641013778023,16,medium,0.6979166874999999,0.6979166874999999,0.291127733426781
hle,hle/hle/hle__66fec7825e6051260840e060,hle/hle__66fec7825e6051260840e060,0.9303958863464693,0.0696041136535307,16,medium,0.5833333125,0.5833333125,0.4787135647580292
dacode,dacode/dacode-dm-csv-046,dacode-dm-csv-046,0.9304341806222457,0.0695658193777543,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-spell-backward-easy00cea0a5-seed45-1,reasoning-gym-algorithmic-spell-backward-easy00cea0a5-seed45-1,0.9304844070687917,0.06951559293120835,16,easy,0.8888888749999999,0.8888888749999999,0.2256678155231365
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-basic-arithmetic-hard0292e21f-seed45-0,reasoning-gym-arithmetic-basic-arithmetic-hard0292e21f-seed45-0,0.9304844070687917,0.06951559293120835,16,saturated,0.958333375,0.958333375,0.1102395277213866
lawbench,lawbench/lawbench-2-7-22-zero-shot,lawbench-2-7-22-zero-shot,0.9305485911190013,0.06945140888099866,16,hard,0.231027625,0.231027625,0.0650451473822942
scicode,scicode/scicode-57,scicode-57,0.9305959319987558,0.06940406800124421,16,medium,0.3124999375,0.3124999375,0.1695069816860314
reasoning-gym,reasoning-gym/reasoning-gym-games-tower-of-hanoi-easy00cea0a5-seed45-1,reasoning-gym-games-tower-of-hanoi-easy00cea0a5-seed45-1,0.9306632819720012,0.06933671802799879,16,easy,0.869047625,0.869047625,0.2465752298236977
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-binary-alternation-hard0292e21f-seed45-1,reasoning-gym-algorithmic-binary-alternation-hard0292e21f-seed45-1,0.9306632819720012,0.06933671802799879,16,easy,0.79166675,0.79166675,0.3307188823860644
bfcl,bfcl/bfcl-live-multiple-198-90-0,bfcl-live-multiple-198-90-0,0.9309490569662033,0.06905094303379666,16,easy,0.9166666875,0.9166666875,0.1863390074419869
bfcl,bfcl/bfcl-parallel-multiple-90,bfcl-parallel-multiple-90,0.9309490569662033,0.06905094303379666,16,easy,0.9375000625,0.9375000625,0.1301039948625083
featurebench-modal,featurebench-modal/python__mypy.8e2ce962.testconstraints.db380fe7.lv1,python__mypy.8e2ce962.testconstraints.db380fe7.lv1,0.9309490569662036,0.06905094303379644,16,hard,0.0624999375,0.0624999375,0.1301039948625083
gpqa-diamond,gpqa-diamond/62,62,0.9309490569662036,0.06905094303379644,16,easy,0.9166666875,0.9166666875,0.1863390074419869
featurebench-modal,featurebench-modal/mlflow__mlflow.93dab383.test_rest_store_webhooks.6d85971c.lv1,mlflow__mlflow.93dab383.test_rest_store_webhooks.6d85971c.lv1,0.9309490569662036,0.06905094303379644,16,hard,0.0833333125,0.0833333125,0.1863390074419869
gpqa-diamond,gpqa-diamond/55,55,0.930949056966204,0.069050943033796,16,easy,0.9375000625,0.9375000625,0.1301039948625083
swebenchpro,swebenchpro/instance_gravitational__teleport-645afa051b65d137654fd0d2d878a700152b305a-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,instance_gravitational__teleport-645afa051b65d137654fd0d2d878a700152b305a-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,0.9309494794741633,0.06905052052583671,16,medium,0.6666666875,0.6666666875,0.4564354645876455
simpleqa,simpleqa/simpleqa-2893,simpleqa-2893,0.9309494866353049,0.06905051336469514,16,easy,0.8750000625000001,0.8750000625000001,0.2602081998932463
arc-agi-2,arc-agi-2/2d0172a1_0,2d0172a1_0,0.9309494866353049,0.06905051336469514,16,hard,0.1249999375,0.1249999375,0.2602081998932462
gpqa-diamond,gpqa-diamond/155,155,0.9309494866353049,0.06905051336469514,16,easy,0.8750000625000001,0.8750000625000001,0.2602081998932463
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-base-conversion-easy00cea0a5-seed45-0,reasoning-gym-algorithmic-base-conversion-easy00cea0a5-seed45-0,0.9309494866353049,0.06905051336469514,16,easy,0.8750000625000001,0.8750000625000001,0.2602081998932463
gpqa-diamond,gpqa-diamond/38,38,0.9309494866353049,0.06905051336469514,16,easy,0.9166666875,0.9166666875,0.1863390074419869
simpleqa,simpleqa/simpleqa-2546,simpleqa-2546,0.9309494866353049,0.06905051336469514,16,easy,0.9166666875,0.9166666875,0.1863390074419869
bigcodebench,bigcodebench/bigcodebench_914,bigcodebench_914,0.9309494866353049,0.06905051336469514,16,easy,0.8750000625000001,0.8750000625000001,0.2602081998932463
kumo,kumo/motifanalysisenv-t4-a6-v1-s0,motifanalysisenv-t4-a6-v1-s0,0.9309494866353051,0.06905051336469492,16,easy,0.8750000625,0.8750000625,0.2602081998932462
bigcodebench,bigcodebench/bigcodebench_945,bigcodebench_945,0.9309494866353051,0.06905051336469492,16,hard,0.1249999375,0.1249999375,0.2602081998932462
bigcodebench,bigcodebench/bigcodebench_582,bigcodebench_582,0.9309494866353051,0.06905051336469492,16,hard,0.0833333125,0.0833333125,0.1863390074419869
gpqa-diamond,gpqa-diamond/136,136,0.9309923250579609,0.06900767494203908,16,easy,0.8958333125,0.8958333125,0.2272649178425144
gpqa-diamond,gpqa-diamond/20,20,0.930992325057961,0.06900767494203897,16,easy,0.8958333125,0.8958333125,0.2272649178425144
spreadsheetbench,spreadsheetbench/395-36,395-36,0.9309981665025224,0.06900183349747757,16,medium,0.625,0.625,0.4545296867214781
aider-polyglot,aider-polyglot/polyglot_javascript_food-chain,polyglot_javascript_food-chain,0.9310346290130002,0.06896537098699984,16,medium,0.4166666875,0.4166666875,0.4487637610084674
financeagent_terminal,financeagent_terminal/financeagent-14,financeagent-14,0.9310372912332462,0.06896270876675381,16,medium,0.666666625,0.666666625,0.3726780707856102
research-code-bench,research-code-bench/eomt_extract_query_tokens,eomt_extract_query_tokens,0.9310808169868703,0.06891918301312971,16,medium,0.3541666875,0.3541666875,0.4635124194893162
kumo,kumo/chemicalenv-t12-a16-v1-s1,chemicalenv-t12-a16-v1-s1,0.9311822116390919,0.06881778836090813,16,easy,0.7916666875,0.7916666875,0.351089586244686
quixbugs,quixbugs/quixbugs-python-shunting_yard,quixbugs-python-shunting_yard,0.9311822116390919,0.06881778836090813,16,easy,0.7916666875,0.7916666875,0.351089586244686
quixbugs,quixbugs/quixbugs-java-sqrt,quixbugs-java-sqrt,0.9311822116390919,0.06881778836090813,16,easy,0.9375000625,0.9375000625,0.1301039948625083
research-code-bench,research-code-bench/eomt_convolution_1,eomt_convolution_1,0.9313344104450169,0.06866558955498314,16,hard,0.229166625,0.229166625,0.347985280160468
swebench-verified,swebench-verified/matplotlib__matplotlib-24627,matplotlib__matplotlib-24627,0.9313344104450173,0.0686655895549827,16,easy,0.770833375,0.770833375,0.3479852801604679
gaia2,gaia2/gaia2-cli/0276_sa1if0br2tg3chhn7mjdnn7jfolaj7h7,gaia2-cli/0276_sa1if0br2tg3chhn7mjdnn7jfolaj7h7,0.931354808209062,0.06864519179093798,16,medium,0.6875000625000001,0.6875000625000001,0.381312623499811
gaia2,gaia2/gaia2-cli/0303_a4r2s3358vo2oaf5boi4xjoik93mwob2,gaia2-cli/0303_a4r2s3358vo2oaf5boi4xjoik93mwob2,0.931354808209062,0.06864519179093798,16,easy,0.708333375,0.708333375,0.3886408072801406
widesearch,widesearch/widesearch/widesearch-ws-en-020,widesearch/widesearch-ws-en-020,0.9313949916574178,0.06860500834258221,16,medium,0.664064125,0.664064125,0.3001133301487695
widesearch,widesearch/widesearch/widesearch-ws-zh-051,widesearch/widesearch-ws-zh-051,0.9313949916574178,0.06860500834258221,16,medium,0.6546960625,0.6546960625,0.3464941995783386
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-game-of-life-hard0292e21f-seed45-0,reasoning-gym-algorithmic-game-of-life-hard0292e21f-seed45-0,0.9316532541543117,0.06834674584568834,16,easy,0.8401416875000001,0.8401416875000001,0.2990920555656148
reasoning-gym,reasoning-gym/reasoning-gym-graphs-quantum-lock-hard0292e21f-seed45-2,reasoning-gym-graphs-quantum-lock-hard0292e21f-seed45-2,0.9317946499943394,0.06820535000566064,16,easy,0.875,0.875,0.2534484113626479
lawbench,lawbench/lawbench-2-8-7-one-shot,lawbench-2-8-7-one-shot,0.9319516452623825,0.0680483547376175,16,medium,0.4812500624999999,0.4812500624999999,0.1749875558573626
gpqa-diamond,gpqa-diamond/24,24,0.9320069851863506,0.06799301481364939,16,medium,0.666666625,0.666666625,0.4409585833411505
spider2,spider2/app_reporting001,app_reporting001,0.932007166212705,0.06799283378729504,16,easy,0.7916666875,0.7916666875,0.3886407871780056
featurebench-modal,featurebench-modal/pandas-dev__pandas.82fa2715.test_reduction.3ac3b298.lv1,pandas-dev__pandas.82fa2715.test_reduction.3ac3b298.lv1,0.9320071844198214,0.06799281558017856,16,hard,0.208333375,0.208333375,0.3307189926257023
featurebench-modal,featurebench-modal/pandas-dev__pandas.82fa2715.test_groupby_shift_diff.e13d5358.lv1,pandas-dev__pandas.82fa2715.test_groupby_shift_diff.e13d5358.lv1,0.9320071844198214,0.06799281558017856,16,hard,0.291666625,0.291666625,0.3886408072801406
reasoning-gym,reasoning-gym/reasoning-gym-games-tower-of-hanoi-hard0292e21f-seed45-1,reasoning-gym-games-tower-of-hanoi-hard0292e21f-seed45-1,0.9322039221496355,0.06779607785036446,16,easy,0.9084045625,0.9084045625,0.1771992644972633
lawbench,lawbench/lawbench-3-6-21-zero-shot,lawbench-3-6-21-zero-shot,0.9323781449167206,0.06762185508327945,16,medium,0.5572916875,0.5572916875,0.2088301527134907
lawbench,lawbench/lawbench-3-2-2-zero-shot,lawbench-3-2-2-zero-shot,0.9323781449167206,0.06762185508327945,16,medium,0.3571586875,0.3571586875,0.1578898242310594
hle,hle/hle/hle__672a80a432cd57d8762583e9,hle/hle__672a80a432cd57d8762583e9,0.9323894466972494,0.06761055330275056,16,medium,0.6875,0.6875,0.399109286063667
hle,hle/hle/hle__67c7405475ac82e0c70a0cfe,hle/hle__67c7405475ac82e0c70a0cfe,0.9323894466972494,0.06761055330275056,16,easy,0.7708333125,0.7708333125,0.3673998788880649
widesearch,widesearch/widesearch/widesearch-ws-zh-100,widesearch/widesearch-ws-zh-100,0.9323930288939507,0.0676069711060493,16,medium,0.515295125,0.515295125,0.2589256050625051
lawbench,lawbench/lawbench-2-2-23-zero-shot,lawbench-2-2-23-zero-shot,0.9323941184627836,0.06760588153721636,16,medium,0.4052083125,0.4052083125,0.1615591519911201
mmmlu,mmmlu/mmmlu-ar-xy-00008,mmmlu-ar-xy-00008,0.9325977435509472,0.06740225644905284,16,medium,0.3958333125,0.3958333125,0.4443902062174242
aider-polyglot,aider-polyglot/polyglot_python_transpose,polyglot_python_transpose,0.9326196470850722,0.06738035291492783,16,medium,0.5208333125,0.5208333125,0.4854658496185286
arc-agi-2,arc-agi-2/bf45cf4b_0,bf45cf4b_0,0.9326220592871838,0.06737794071281622,16,medium,0.6458333125,0.6458333125,0.4325112705259423
scicode,scicode/scicode-11,scicode-11,0.9327706971317935,0.0672293028682065,16,medium,0.470486,0.470486,0.2300003166095647
